Name,rarity,mana_cost,collector_number,type,image_url,Unique ID,Color,Pitch,Cost,Power,Defense,Health,Intelligence,Arcane,Types,Traits,Card Keywords,Abilities and Effects,Ability and Effect Keywords,Granted Keywords,Removed Keywords,Interacts with Keywords,Functional Text,Type Text,Card Played Horizontally,Blitz Legal,CC Legal,Silver Age Legal,Commoner Legal,LL Legal,total_count,average_count_per_deck,average_count_per_normalized_deck,draft_average_occurrence1,draft_average_occurrence2,draft_average_occurrence3,pick_rate,Marlynn_total_count,Marlynn_average_count_per_deck,Marlynn_average_count_per_normalized_deck,Marlynn_pick_rate,Puffin_total_count,Puffin_average_count_per_deck,Puffin_average_count_per_normalized_deck,Puffin_pick_rate,Gravy Bones_total_count,Gravy Bones_average_count_per_deck,Gravy Bones_average_count_per_normalized_deck,Gravy Bones_pick_rate,"Scurv, Stowaway_total_count","Scurv, Stowaway_average_count_per_deck","Scurv, Stowaway_average_count_per_normalized_deck","Scurv, Stowaway_pick_rate",weighted_pick_rate
Sirens of Safe Harbor (red),common,1,SEA226,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA226.webp,WMwJ8b97zqNWbjdHqRNRK,Red,1,2,6,2,,,,"Generic, Action, Attack",,,,,,,,"When this is put into your graveyard from anywhere, gain 1{h}.",Generic Action - Attack,,,,,,,100,0.22573363431151242,0.19545156992985818,2.2340210109890095,2.247988154621848,2.0810903560270018,0.10468592808809445,25,0.22123893805309736,0.18668530198126898,0.10250285713534249,28,0.22764227642276422,0.1961752471927659,0.1054617385105509,34,0.18478260869565216,0.15856981280836524,0.08595133595282757,13,0.5652173913043478,0.5297045823301908,0.2585995532807566,0.1381288712198694
Sirens of Safe Harbor (yellow),common,2,SEA227,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA227.webp,zrRwzwz7n6KgqcDMnjjDw,Yellow,2,2,5,2,,,,"Generic, Action, Attack",,,,,,,,"When this is put into your graveyard from anywhere, gain 1{h}.",Generic Action - Attack,,,,,,,115,0.2595936794582393,0.2231978579261394,2.2340210109890095,2.247988154621848,2.0810903560270018,0.12038881730130861,24,0.21238938053097345,0.1832334544703377,0.0984027428499288,33,0.2682926829268293,0.22866685880256046,0.12429419181600643,37,0.20108695652173914,0.16633026032423665,0.09353527736043,21,0.9130434782608695,0.8452382249459637,0.41773773991506835,0.1834924879853584
Sirens of Safe Harbor (blue),common,3,SEA228,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA228.webp,PqpzLCTzp6Q6JkwqtDPhf,Blue,3,2,4,2,,,,"Generic, Action, Attack",,,,,,,,"When this is put into your graveyard from anywhere, gain 1{h}.",Generic Action - Attack,,,,,,,127,0.2866817155756208,0.2444551220023042,2.2340210109890095,2.247988154621848,2.0810903560270018,0.13295112867187994,37,0.3274336283185841,0.2779520318545361,0.15170422856030688,22,0.17886178861788618,0.15598676749850957,0.08286279454400429,58,0.31521739130434784,0.26347662836663976,0.14662286721364703,10,0.43478260869565216,0.40082467068173694,0.1989227332928897,0.14502815590271198
Strike Gold (red),common,1,SEA229,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA229.webp,tGd6nNtRQGbkcNjCRGB77,Red,1,0,4,2,,,,"Generic, Action, Attack",,,,,,,,"When this hits, create a Gold token.",Generic Action - Attack,,,,,,,82,0.18510158013544017,0.1581483545097367,2.2340210109890095,2.247988154621848,2.0810903560270018,0.08584246103223744,18,0.1592920353982301,0.13387062393028312,0.0738020571374466,35,0.2845528455284553,0.24363228832755304,0.13182717313818865,20,0.10869565217391304,0.08969661636575083,0.05055960938401622,9,0.391304347826087,0.3678865942653996,0.17903045996360073,0.10880482490581304
Strike Gold (yellow),common,2,SEA230,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA230.webp,GzCQMQGTHq66mwH7GbpQL,Yellow,2,0,3,2,,,,"Generic, Action, Attack",,,,,,,,"When this hits, create a Gold token.",Generic Action - Attack,,,,,,,98,0.22121896162528218,0.18553256803589213,2.2340210109890095,2.247988154621848,2.0810903560270018,0.10259220952633255,21,0.18584070796460178,0.15895442431443416,0.0861023999936877,28,0.22764227642276422,0.18768610464695187,0.1054617385105509,41,0.22282608695652173,0.18440966806881876,0.10364719923723324,8,0.34782608695652173,0.31357860417962724,0.15913818663431176,0.1135873810939459
Strike Gold (blue),common,3,SEA231,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA231.webp,qLjtfh8FGb6JCLpWPc7Ph,Blue,3,0,2,2,,,,"Generic, Action, Attack",,,,,,,,"When this hits, create a Gold token.",Generic Action - Attack,,,,,,,101,0.22799097065462753,0.19441766330372362,2.2340210109890095,2.247988154621848,2.0810903560270018,0.10573278736897539,22,0.19469026548672566,0.1650909601435643,0.09020251427910139,28,0.22764227642276422,0.1937756907410687,0.1054617385105509,40,0.21739130434782608,0.18133969050457646,0.10111921876803244,11,0.4782608695652174,0.4465579710144927,0.21881500662217868,0.12889961954496587
Trade In (red),common,1,SEA232,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA232.webp,B7JjFkkd8gdhc7CqdWN9G,Red,1,0,3,2,,,,"Generic, Action, Attack",,Go again,,,,,,"""When this attacks, you may discard a card. If you do, draw a card.",,,,,,,,89,0.20090293453724606,0.17270684392933086,2.0361531428571418,2.0361531428571418,1.8692553442622954,0.10307338775007435,35,0.30973451327433627,0.2663861106318434,0.15879840760356173,16,0.13008130081300814,0.1112259686605415,0.0666854844045675,32,0.17391304347826086,0.1464573612377934,0.08947830164271628,6,0.2608695652173913,0.2512414237519427,0.13187874043471146,0.11171023352138926
Trade In (yellow),common,2,SEA233,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA233.webp,gbMdbHtkbGnzcfpqHBFBq,Yellow,2,0,2,2,,,,"Generic, Action, Attack",,Go again,,,,,,"""When this attacks, you may discard a card. If you do, draw a card.",,,,,,,,89,0.20090293453724606,0.16820429219062683,2.0361531428571418,2.0361531428571418,1.8692553442622954,0.10307338775007435,29,0.25663716814159293,0.2134944823836985,0.13157582344295116,21,0.17073170731707318,0.1401078315863485,0.08752469828099484,30,0.16304347826086957,0.13357240716870208,0.08388590779004652,9,0.391304347826087,0.37300168377946613,0.19781811065206717,0.12520113504151492
Trade In (blue),common,3,SEA234,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA234.webp,TDCnCP7tnLRMNgHNJPTRF,Blue,3,0,1,2,,,,"Generic, Action, Attack",,Go again,,,,,,"""When this attacks, you may discard a card. If you do, draw a card.",,,,,,,,105,0.23702031602708803,0.20316542917194513,2.0361531428571418,2.0361531428571418,1.8692553442622954,0.12160343498604279,22,0.19469026548672566,0.16770578841728162,0.09981614192223881,13,0.10569105691056911,0.09083038779433467,0.0541819560787111,68,0.3695652173913043,0.3147372358577819,0.1901413909907721,2,0.08695652173913043,0.08555399719495091,0.043959580144903816,0.09702476728415645
Walk the Plank (red),common,1,SEA235,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA235.webp,RLQrqhLnpqbkKh8qLRtnn,Red,1,3,7,2,,,,"Generic, Action, Attack",,,,,,,,"When this hits a Pirate hero, {t} them or an ally they control.",Generic Action - Attack,,,,,,,96,0.21670428893905191,0.1843625318237273,2.2340210109890095,2.247988154621848,2.0810903560270018,0.10049849096457067,19,0.168141592920354,0.14187091203413568,0.0779021714228603,28,0.22764227642276422,0.19270395554092604,0.1054617385105509,40,0.21739130434782608,0.18369873503892215,0.10111921876803244,9,0.391304347826087,0.3538275982329691,0.17903045996360073,0.1158783971662611
Walk the Plank (yellow),common,2,SEA236,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA236.webp,qbfHLhfMncWkw8bbhDgJD,Yellow,2,3,6,2,,,,"Generic, Action, Attack",,,,,,,,"When this hits a Pirate hero, {t} them or an ally they control.",Generic Action - Attack,,,,,,,96,0.21670428893905191,0.18277407650493227,2.2340210109890095,2.247988154621848,2.0810903560270018,0.10049849096457067,29,0.25663716814159293,0.2149561503978748,0.1189033142769973,21,0.17073170731707318,0.1429213068003372,0.07909630388291318,37,0.20108695652173914,0.16753673039774208,0.09353527736043,9,0.391304347826087,0.35968659856952906,0.17903045996360073,0.1176413388709853
Walk the Plank (blue),common,3,SEA237,"Generic, Action, Attack",https://prod-content.fabrary.io/cards/SEA237.webp,wFcdCKBhBrRhhTWtQH76f,Blue,3,3,5,2,,,,"Generic, Action, Attack",,,,,,,,"When this hits a Pirate hero, {t} them or an ally they control.",Generic Action - Attack,,,,,,,129,0.291196388261851,0.24596116463834294,2.2340210109890095,2.247988154621848,2.0810903560270018,0.13504484723364182,38,0.336283185840708,0.27806719930990464,0.1558043428457206,31,0.25203252032520324,0.21412444996648342,0.11676121049382422,50,0.2717391304347826,0.2260234771634355,0.12639902346004053,10,0.43478260869565216,0.41798153342683503,0.1989227332928897,0.14947182752311874
Nimblism (red),common,1,SEA238,"Generic, Action",https://prod-content.fabrary.io/cards/SEA238.webp,8gDnjCfGbwdzrRztkMJJG,Red,1,0,,2,,,,"Generic, Action",,Go again,,,,,,"""The next attack action card with cost 1 or less you play this turn gains +3{p}.",,,,,,,,116,0.2618510158013544,0.22811699178771158,2.0361531428571418,2.0361531428571418,2.8038830163934434,0.10747095029611657,46,0.40707964601769914,0.35305688445235356,0.16750806830710946,44,0.35772357723577236,0.30717318623895223,0.14724887960512573,12,0.06521739130434782,0.05396697764761265,0.02649236893331049,14,0.6086956521739131,0.5847032010560185,0.2642837770400298,0.15138327347139385
Nimblism (yellow),common,2,SEA239,"Generic, Action",https://prod-content.fabrary.io/cards/SEA239.webp,M6j9KrDRqMMHwGqw9QLKz,Yellow,2,0,,2,,,,"Generic, Action",,Go again,,,,,,"""The next attack action card with cost 1 or less you play this turn gains +2{p}.",,,,,,,,83,0.1873589164785553,0.16067876334126707,2.0361531428571418,2.0361531428571418,1.8692553442622954,0.0961246200365862,27,0.23893805309734514,0.2019232652965769,0.12250162872274763,35,0.2845528455284553,0.23779068857600913,0.1458744971349914,11,0.059782608695652176,0.05158585693482719,0.030758166189683724,10,0.43478260869565216,0.4184048178613396,0.2197979007245191,0.12973304819298548
Nimblism (blue),common,3,SEA240,"Generic, Action",https://prod-content.fabrary.io/cards/SEA240.webp,cQD9DmppBQNGqb9CdqCRc,Blue,3,0,,2,,,,"Generic, Action",,Go again,,,,,,"""The next attack action card with cost 1 or less you play this turn gains +1{p}.",,,,,,,,104,0.23476297968397292,0.20016416328010062,2.0361531428571418,2.0361531428571418,2.8038830163934434,0.0963532657827252,22,0.19469026548672566,0.1688376601894449,0.080112554407748,28,0.22764227642276422,0.19435188058751818,0.09370383247598911,47,0.2554347826086957,0.2129627162850956,0.10376177832213275,7,0.30434782608695654,0.28276728795456624,0.1321418885200149,0.10243001343147119
On the Horizon (red),common,1,SEA241,"Generic, Block",https://prod-content.fabrary.io/cards/SEA241.webp,LqpTFf7TmpdtPgf8WtdfQ,Red,1,,,4,,,,"Generic, Block",,,,,,,,"When this defends, look at the top card of your deck.",Generic Block,,,,,,,160,0.3611738148984199,0.30667260409127856,2.2340210109890095,2.247988154621848,3.015718028158148,0.13661934554759445,58,0.5132743362831859,0.4378531497640594,0.19456294158879142,46,0.37398373983739835,0.3161449823794874,0.14180869435757504,47,0.2554347826086957,0.21443923461385683,0.09574159730632326,9,0.391304347826087,0.34938720380309357,0.15585010233068264,0.14699083389584308
On the Horizon (yellow),common,2,SEA242,"Generic, Block",https://prod-content.fabrary.io/cards/SEA242.webp,bFMkfr79WHCrP6HK6krM6,Yellow,2,,,3,,,,"Generic, Block",,,,,,,,"When this defends, look at the top card of your deck.",Generic Block,,,,,,,111,0.2505643340857788,0.2108000722150139,2.2340210109890095,2.247988154621848,3.015718028158148,0.09477967097364365,41,0.36283185840707965,0.30490029994126,0.13753587250242152,35,0.2845528455284553,0.2411352339304382,0.10789791961989406,29,0.15760869565217392,0.1295195972319516,0.05907460259326329,6,0.2608695652173913,0.23649819277242756,0.1039000682204551,0.1021021157340085
On the Horizon (blue),common,3,SEA243,"Generic, Block",https://prod-content.fabrary.io/cards/SEA243.webp,gqfJ6k7rFMpbcHMqjDJKR,Blue,3,,,2,,,,"Generic, Block",,,,,,,,"When this defends, look at the top card of your deck.",Generic Block,,,,,,,105,0.23702031602708803,0.20142363810485606,2.2340210109890095,2.247988154621848,2.0810903560270018,0.10992022449249916,33,0.2920353982300885,0.2529029099328971,0.1353037714186521,23,0.18699186991869918,0.15458492329476173,0.08662928520509539,40,0.21739130434782608,0.18050459152369738,0.10111921876803244,9,0.391304347826087,0.366341410974692,0.17903045996360073,0.12552068383884518
Cracked Bauble (yellow),token,,SEA246,[],https://storage.googleapis.com/fabmaster/cardfaces/2025-SEA/EN/SEA246.png,Dbhn6rRcrbdRnKbqdPdwh,Yellow,2,,,,,,,"Generic, Resource",,,,,,,,*(A player may add any number of Cracked Baubles to their card-pool in sealed deck or booster draft formats.)*,Generic Resource,,,,,,,6,0.013544018058690745,0.013544018058690745,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0.008130081300813009,0.008130081300813009,0.0,0,0.0,0.0,0.0,5,0.21739130434782608,0.21739130434782608,0.0,0.0
